p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.14E-129,0.256338525,0.151,0.044,8.55E-126,15,TAF7
4.01E-121,0.256246336,0.282,0.119,3.00E-117,15,AP2B1
9.07E-120,0.256222936,0.183,0.062,6.79E-116,15,THUMPD2
8.08E-156,0.256061935,0.109,0.022,6.05E-152,15,HMCN2
2.16E-125,0.255819787,0.293,0.125,1.62E-121,15,SVIL-AS1
6.12E-143,0.255598029,0.213,0.071,4.59E-139,15,WBP1L
1.39E-128,0.255426323,0.333,0.148,1.04E-124,15,WWC2
8.95E-141,0.254866104,0.233,0.082,6.71E-137,15,CCM2
5.76E-163,0.254809072,0.262,0.091,4.32E-159,15,RUSC2
1.68E-111,0.254731784,0.346,0.168,1.26E-107,15,REPS1
1.27E-134,0.254507895,0.199,0.066,9.50E-131,15,IQCB1
8.50E-127,0.254359695,0.251,0.098,6.37E-123,15,GLS
2.99E-144,0.253434493,0.195,0.061,2.24E-140,15,RP5-965F6.2
1.40E-168,0.253268376,0.126,0.027,1.05E-164,15,MBNL3
8.78E-115,0.253186151,0.136,0.04,6.58E-111,15,CTD-2007H13.3
1.94E-108,0.252937567,0.13,0.039,1.46E-104,15,GNL3
9.96E-90,0.252876872,0.166,0.063,7.46E-86,15,DDX3X
1.36E-108,0.252873376,0.236,0.096,1.02E-104,15,LRRC49
2.62E-125,0.252870268,0.238,0.091,1.96E-121,15,ATP6V0E1
2.03E-125,0.252797136,0.229,0.086,1.52E-121,15,SRP54
9.26E-74,0.252760922,0.284,0.151,6.94E-70,15,CAPN7
3.75E-94,0.252654222,0.158,0.057,2.81E-90,15,CASD1
1.21E-152,0.25231785,0.471,0.228,9.05E-149,15,NT5C2
4.43E-116,0.252200154,0.297,0.131,3.32E-112,15,TMEM87A
2.34E-140,0.252104367,0.13,0.032,1.75E-136,15,STON2
8.13E-147,0.252010736,0.408,0.189,6.10E-143,15,PUM1
5.45E-125,0.251550382,0.167,0.053,4.08E-121,15,AAGAB
1.14E-121,0.251498824,0.212,0.078,8.54E-118,15,ST7L
6.55E-110,0.251178597,0.187,0.068,4.91E-106,15,RP11-166B2.8
2.81E-155,0.251127844,0.483,0.235,2.11E-151,15,NUTM2B-AS1
9.64E-129,0.251046966,0.265,0.106,7.22E-125,15,SKIV2L2
2.03E-119,0.251037596,0.239,0.094,1.52E-115,15,CDC42BPB
4.79E-140,0.250825038,0.408,0.193,3.59E-136,15,TAOK1
2.02E-111,0.250647668,0.253,0.106,1.52E-107,15,PSPC1
4.63E-118,0.250509728,0.164,0.053,3.47E-114,15,PKD1
7.05E-208,0.250501365,0.252,0.073,5.28E-204,15,FN1
3.22E-142,0.250437687,0.335,0.143,2.41E-138,15,ABCA1
4.71E-147,0.250171443,0.119,0.027,3.53E-143,15,CEP164
0,1.310429067,1,0.388,0,16,IL1RAPL1
0,1.296713181,1,0.487,0,16,FGF12
0,1.289905104,0.997,0.315,0,16,ERBB4
0,1.253258604,0.956,0.226,0,16,RALYL
0,1.248751419,0.659,0.088,0,16,RP11-481J2.2
0,1.217262821,1,0.454,0,16,SGCD
0,1.179574432,1,0.458,0,16,CACNB2
0,1.139938937,0.987,0.326,0,16,PCDH7
0,1.136270293,1,0.598,0,16,DMD
0,1.109205763,0.884,0.206,0,16,ENOX1
0,1.070580243,1,0.438,0,16,MLIP
0,1.067593156,1,0.475,0,16,FHL2
0,1.067249464,0.995,0.384,0,16,PLCXD3
0,1.066552243,1,0.54,0,16,SLC8A1
0,1.057280245,0.997,0.376,0,16,PDZRN3
0,1.055124244,1,0.533,0,16,RYR2
0,1.048860305,1,0.473,0,16,CTNNA3
0,1.045004728,0.904,0.249,0,16,SPHKAP
0,1.037048986,0.997,0.437,0,16,TTN-AS1
0,1.030335985,1,0.4,0,16,RP11-532N4.2
0,1.028184634,1,0.41,0,16,RBM20
0,1.013527764,0.444,0.083,0,16,ECT2L
0,1.012413481,0.998,0.446,0,16,PLCL1
0,1.002043492,0.375,0.053,0,16,LINC01170
0,0.999493867,0.998,0.508,0,16,RABGAP1L
0,0.993426405,0.996,0.389,0,16,ANK2
0,0.98135288,0.962,0.313,0,16,CCSER1
0,0.979681274,1,0.582,0,16,CACNA1C
0,0.978919155,1,0.534,0,16,DLG2
0,0.978557539,1,0.582,0,16,TTN
0,0.969489904,0.96,0.306,0,16,CHRM2
0,0.969292815,0.926,0.296,0,16,ADGRL2
0,0.965041316,1,0.554,0,16,ABLIM1
0,0.963462239,0.475,0.117,0,16,CHST9
0,0.959751066,0.993,0.448,0,16,PDK4
0,0.956306916,0.69,0.177,0,16,HRAT17
0,0.951041956,0.898,0.27,0,16,PACRG
0,0.949341513,0.514,0.125,0,16,KCNMB2-AS1
0,0.942772211,1,0.453,0,16,MAST4
0,0.927883056,0.844,0.262,0,16,CBR4
0,0.926082234,0.827,0.242,0,16,MTUS2
0,0.922548772,0.999,0.467,0,16,NEXN
0,0.920010497,0.56,0.152,0,16,NEK10
0,0.915886601,0.998,0.467,0,16,CDH13
0,0.913972535,0.897,0.267,0,16,MYH6
0,0.905186641,0.914,0.302,0,16,CPEB4
0,0.903267673,0.954,0.318,0,16,FHOD3
0,0.901303171,0.593,0.163,0,16,C1orf168
0,0.900773391,1,0.478,0,16,PPP1R12B
0,0.896688641,0.659,0.187,0,16,HAND2-AS1
0,0.891455872,0.991,0.372,0,16,TECRL
0,0.889071601,0.88,0.275,0,16,SLC8A1-AS1
0,0.884729568,0.981,0.407,0,16,RBFOX1
0,0.88286847,1,0.506,0,16,PDLIM5
0,0.882614662,0.97,0.33,0,16,TMEM178B
0,0.881178563,0.963,0.356,0,16,DTNA
0,0.879272481,0.528,0.147,0,16,CORIN
0,0.875577703,1,0.456,0,16,LDB3
0,0.875462306,0.943,0.314,0,16,TENM2
0,0.873268637,0.38,0.098,0,16,LINC00881
0,0.873070321,0.307,0.063,0,16,RP11-114J13.1
0,0.870700818,0.998,0.379,0,16,CDH2
0,0.864552751,0.784,0.235,0,16,MYLK3
0,0.862947192,0.996,0.392,0,16,THSD4
0,0.861986867,0.394,0.101,0,16,DNAH11
0,0.86189087,0.994,0.368,0,16,AKAP6
0,0.860344611,1,0.45,0,16,MYBPC3
0,0.858233192,0.865,0.268,0,16,LRRTM3
0,0.857446663,0.999,0.415,0,16,CMYA5
0,0.853525114,0.88,0.303,0,16,CKMT2
0,0.850497026,0.661,0.204,0,16,FSD2
0,0.847292001,0.424,0.12,0,16,CPNE4
0,0.846925934,0.997,0.514,0,16,PARK2
0,0.846156862,0.61,0.183,0,16,KLHL31
0,0.843478888,0.738,0.236,0,16,KLHL7
0,0.838803924,0.429,0.119,0,16,RP11-93G5.1
0,0.838538321,0.492,0.137,0,16,AC009878.2
0,0.837966661,1,0.468,0,16,PALLD
0,0.835776636,0.977,0.349,0,16,TRDN
0,0.834802321,0.599,0.183,0,16,MLIP-AS1
0,0.833607334,1,0.511,0,16,SORBS2
0,0.832008541,0.987,0.426,0,16,PDE7A
0,0.828853239,0.933,0.316,0,16,PKP2
0,0.825328442,0.978,0.435,0,16,KANK1
0,0.824777776,0.996,0.479,0,16,PSD3
0,0.821049903,0.999,0.466,0,16,PDE4DIP
0,0.819227974,0.593,0.174,0,16,ADCY5
0,0.813870696,0.458,0.14,0,16,JPH2
0,0.80959498,0.748,0.247,0,16,MACROD2
0,0.807277194,0.929,0.328,0,16,TACC2
0,0.803573409,0.886,0.3,0,16,EFNA5
0,0.801394242,0.675,0.219,0,16,GAS2
0,0.796331815,0.827,0.284,0,16,RGS6
0,0.795050849,0.993,0.452,0,16,FHIT
0,0.793878937,0.754,0.254,0,16,PPARGC1A
0,0.793782731,0.956,0.36,0,16,RCAN2
0,0.790614698,0.731,0.25,0,16,LMO7
0,0.787600661,0.995,0.477,0,16,LARGE
0,0.785688289,0.404,0.125,0,16,AC002066.1
0,0.783366157,0.663,0.224,0,16,TMEM161B-AS1
0,0.782391815,0.256,0.047,0,16,GBX1
0,0.780510306,0.56,0.191,0,16,KCND3
0,0.778890318,0.858,0.304,0,16,PPP1R13B
0,0.778439373,0.997,0.44,0,16,NEBL
0,0.777572134,0.807,0.266,0,16,DPY19L2
0,0.776827024,0.761,0.269,0,16,PPP2R3A
0,0.775936703,0.866,0.303,0,16,MITF
0,0.773280803,0.993,0.482,0,16,EXOC6B
0,0.772449215,1,0.424,0,16,MYOM1
0,0.772069268,0.725,0.239,0,16,SGCG
0,0.769055597,0.475,0.156,0,16,ADAM23
0,0.763954745,0.556,0.173,0,16,HECW2
0,0.762579543,0.505,0.171,0,16,VWC2
0,0.762538121,0.966,0.384,0,16,SVIL
0,0.761649858,0.36,0.103,0,16,CTD-2281M20.1
0,0.758158663,0.865,0.3,0,16,FAM129A
0,0.752968818,0.86,0.322,0,16,VWA8
0,0.752364844,0.996,0.49,0,16,FILIP1
0,0.749982699,0.679,0.238,0,16,PIP5K1B
0,0.747645365,0.98,0.349,0,16,ESRRG
0,0.743721266,0.935,0.349,0,16,MYOZ2
0,0.743086138,0.883,0.323,0,16,PLCL2
0,0.740539969,0.37,0.123,0,16,RP11-121C2.3
0,0.739659519,0.507,0.176,0,16,IQCJ-SCHIP1
0,0.738935874,0.828,0.289,0,16,NCAM1
0,0.737128197,0.51,0.177,0,16,AC098617.1
4.26E-270,0.736466076,0.281,0.084,3.19E-266,16,GALNTL6
0,0.735078843,0.688,0.24,0,16,ACOT11
0,0.734610842,0.669,0.216,0,16,MPP3
0,0.731861222,0.763,0.274,0,16,CSGALNACT1
0,0.731165823,1,0.652,0,16,CD36
0,0.730888725,1,0.611,0,16,PDE3A
0,0.727552432,0.95,0.348,0,16,PHACTR1
0,0.726866875,0.915,0.371,0,16,SOX6
0,0.723859304,0.207,0.037,0,16,RP11-123O10.4
0,0.723014171,0.995,0.474,0,16,TNNT2
0,0.721122638,0.892,0.335,0,16,ATP2A2
4.21E-285,0.720279669,0.334,0.109,3.16E-281,16,SNRPN
0,0.720113212,0.785,0.28,0,16,MYH7B
0,0.719689709,0.516,0.19,0,16,LRRC39
0,0.718319022,0.934,0.411,0,16,PTPRK
0,0.717610815,0.892,0.309,0,16,XIST
0,0.717055743,0.838,0.322,0,16,TBC1D4
1.61E-296,0.715649528,0.405,0.15,1.21E-292,16,NMD3
0,0.714833201,0.734,0.241,0,16,CTD-3179P9.1
0,0.714452027,1,0.541,0,16,SORBS1
0,0.712961583,0.499,0.175,0,16,PEBP4
0,0.707511959,0.811,0.32,0,16,SCAPER
0,0.706544961,0.636,0.235,0,16,C14orf159
0,0.706209021,0.384,0.132,0,16,CKMT2-AS1
0,0.706028084,0.548,0.199,0,16,AC009264.1
0,0.704183691,0.442,0.161,0,16,RILPL1
6.57E-263,0.699118123,0.363,0.133,4.93E-259,16,NDRG3
0,0.697715718,0.559,0.206,0,16,EDA
0,0.696953685,0.736,0.266,0,16,RP11-368L12.1
0,0.696595525,0.886,0.31,0,16,WBSCR17
0,0.692704634,0.819,0.3,0,16,ANK3
0,0.691156948,0.519,0.192,0,16,PRELID2
1.97E-283,0.690865432,0.387,0.143,1.48E-279,16,AC012360.6
0,0.690770977,0.903,0.36,0,16,INADL
0,0.68789556,0.91,0.378,0,16,TRPM7
5.39E-302,0.685708109,0.336,0.104,4.04E-298,16,DPH6-AS1
0,0.683108113,0.479,0.19,0,16,KIF21A
0,0.680605199,0.707,0.266,0,16,CCDC141
0,0.680434871,0.65,0.244,0,16,MYOM3
1.86E-242,0.677017639,0.345,0.129,1.40E-238,16,TMEFF2
0,0.676378051,0.747,0.293,0,16,SESN1
0,0.675905422,0.47,0.18,0,16,HACD1
0,0.675217306,0.464,0.183,0,16,RP11-308N19.1
0,0.671132834,0.429,0.16,0,16,SMYD1
0,0.670936379,0.509,0.192,0,16,WNK2
0,0.670888296,0.719,0.28,0,16,VCL
0,0.670289045,0.461,0.176,0,16,VLDLR-AS1
0,0.667108802,0.642,0.253,0,16,NBEA
0,0.666284913,0.888,0.322,0,16,ACTN2
0,0.665892116,0.458,0.176,0,16,ANO5
0,0.660207638,0.989,0.463,0,16,MAGI1
0,0.659393335,0.775,0.317,0,16,MSRB3
0,0.658162259,0.782,0.314,0,16,CERS6
0,0.653776409,0.937,0.431,0,16,ZNF638
0,0.653710496,0.622,0.232,0,16,LRRC2
0,0.653258685,0.989,0.52,0,16,QKI
0,0.650359301,0.975,0.466,0,16,CAMK2D
1.21E-296,0.650269287,0.449,0.178,9.10E-293,16,B4GALNT3
4.50E-307,0.647576688,0.473,0.194,3.37E-303,16,PPP1R9A
0,0.647419067,0.59,0.232,0,16,PRKAA2
0,0.646600724,0.557,0.225,0,16,CACNA2D3
0,0.645761299,0.587,0.236,0,16,MAST2
0,0.644309491,0.656,0.258,0,16,TMEM65
0,0.641909017,0.822,0.288,0,16,DPF3
1.94E-224,0.637594979,0.302,0.106,1.45E-220,16,ART3
0,0.633851387,0.728,0.289,0,16,SLC16A7
0,0.633558231,0.983,0.533,0,16,ZFPM2
1.67E-227,0.6303941,0.371,0.149,1.25E-223,16,RP11-400K9.4
0,0.630297235,0.995,0.564,0,16,PLEKHA5
0,0.630224734,0.549,0.224,0,16,SLC25A36
0,0.628691345,0.564,0.226,0,16,AQP7
1.11E-219,0.628081393,0.215,0.059,8.34E-216,16,POT1-AS1
4.39E-275,0.621137899,0.458,0.193,3.29E-271,16,FBXO40
0,0.61877222,0.895,0.325,0,16,C15orf41
1.97E-259,0.616495171,0.459,0.2,1.47E-255,16,MTFR1
3.16E-187,0.616398327,0.338,0.143,2.37E-183,16,CTB-178M22.1
9.84E-217,0.616325123,0.344,0.136,7.38E-213,16,TRIM54
3.89E-208,0.614026895,0.341,0.137,2.91E-204,16,SLC5A1
1.52E-303,0.613359302,0.507,0.216,1.14E-299,16,GCNT2
0,0.610127155,0.759,0.314,0,16,KLHL24
0,0.609715552,0.946,0.4,0,16,SAMD4A
0,0.608678907,0.594,0.257,0,16,GAB1
0,0.608379314,0.615,0.261,0,16,ST7
3.71E-190,0.607467116,0.322,0.13,2.78E-186,16,RP11-381K20.2
0,0.607099779,0.697,0.304,0,16,CRADD
2.68E-197,0.605692686,0.272,0.095,2.01E-193,16,PPP1R3A
4.09E-211,0.605437292,0.362,0.149,3.07E-207,16,PRDM16
1.10E-192,0.604746577,0.347,0.147,8.21E-189,16,CFAP61
0,0.603466504,0.764,0.307,0,16,TANC1
3.16E-212,0.602515639,0.362,0.149,2.37E-208,16,ASB15
7.39E-237,0.602452432,0.39,0.158,5.54E-233,16,PPARGC1B
3.53E-296,0.599854977,0.479,0.195,2.65E-292,16,STXBP6
0,0.596331554,0.728,0.295,0,16,HADHB
0,0.596257193,0.631,0.259,0,16,MICAL3
1.13E-232,0.596112406,0.417,0.177,8.44E-229,16,TMEM71
8.95E-293,0.596081731,0.491,0.206,6.70E-289,16,PARVB
2.22E-190,0.595370392,0.338,0.141,1.67E-186,16,TXLNB
2.90E-200,0.590309717,0.359,0.15,2.18E-196,16,SCN5A
1.32E-175,0.585492083,0.304,0.122,9.90E-172,16,SH3RF2
3.96E-132,0.584972195,0.216,0.082,2.97E-128,16,RP11-650J17.1
1.78E-255,0.584500034,0.462,0.203,1.34E-251,16,GPI
1.25E-181,0.583808894,0.344,0.149,9.35E-178,16,ADRA1A
5.44E-203,0.583164515,0.375,0.162,4.08E-199,16,PPP1R13L
0,0.58238283,0.827,0.37,0,16,FBXL17
3.21E-144,0.582085875,0.226,0.085,2.41E-140,16,AQP4-AS1
4.81E-151,0.581367263,0.252,0.098,3.60E-147,16,RP11-486A14.2
5.59E-278,0.578896965,0.493,0.213,4.19E-274,16,ADPRHL1
0,0.577743155,0.92,0.426,0,16,PXDNL
8.29E-164,0.576135144,0.312,0.132,6.21E-160,16,ISPD
0,0.576112421,0.929,0.424,0,16,NLGN1
2.71E-269,0.574661286,0.512,0.231,2.03E-265,16,TNIK
1.23E-288,0.573984908,0.519,0.229,9.21E-285,16,ARIH2
0,0.573951854,0.572,0.252,0,16,SLC20A2
0,0.571783883,0.937,0.449,0,16,SYNPO2
2.05E-305,0.570760674,0.545,0.24,1.54E-301,16,GATA4
1.83E-154,0.566451936,0.293,0.124,1.38E-150,16,TMEM182
2.33E-285,0.565042835,0.538,0.246,1.75E-281,16,FNIP2
5.55E-205,0.56233578,0.407,0.185,4.16E-201,16,DOCK3
0,0.559287147,0.927,0.431,0,16,PDE1C
8.56E-231,0.559242514,0.456,0.208,6.42E-227,16,FOCAD
9.52E-163,0.558569444,0.363,0.172,7.14E-159,16,PPP1R1C
8.24E-201,0.558505249,0.4,0.176,6.17E-197,16,ALPK2
0,0.558471855,0.754,0.288,0,16,MYO18B
1.14E-290,0.557556404,0.556,0.258,8.54E-287,16,HIVEP3
0,0.556037041,0.785,0.346,0,16,LRRFIP2
3.17E-241,0.555318558,0.483,0.22,2.38E-237,16,HOMER1
0,0.554093272,0.817,0.363,0,16,MARK3
1.53E-217,0.553265043,0.47,0.222,1.14E-213,16,GREB1L
5.70E-209,0.552894781,0.434,0.202,4.27E-205,16,NHLRC2
7.87E-140,0.551173217,0.279,0.121,5.90E-136,16,RP11-499P20.2
4.46E-278,0.551169208,0.509,0.224,3.34E-274,16,SRL
3.97E-271,0.551042807,0.527,0.243,2.98E-267,16,DENND5B
2.79E-154,0.550516895,0.215,0.073,2.09E-150,16,ZNF608
7.36E-170,0.550471249,0.353,0.161,5.52E-166,16,STK33
2.11E-306,0.549457227,0.579,0.243,1.58E-302,16,DAPK2
0,0.548620015,0.716,0.32,0,16,SLMAP
4.71E-135,0.54809538,0.249,0.101,3.53E-131,16,IRAK1BP1
1.98E-182,0.546901531,0.381,0.175,1.48E-178,16,RP11-141M1.3
0,0.545154959,0.714,0.301,0,16,RNF150
2.92E-151,0.544720724,0.327,0.15,2.18E-147,16,RPL3L
7.46E-139,0.543986006,0.298,0.134,5.59E-135,16,CADPS
3.65E-151,0.543089262,0.34,0.16,2.74E-147,16,PALM2-AKAP2
2.79E-201,0.542116952,0.422,0.196,2.09E-197,16,ETFDH
3.08E-249,0.540457416,0.503,0.236,2.31E-245,16,SLC16A1-AS1
0,0.539515275,0.911,0.453,0,16,MEF2A
0,0.539476295,0.884,0.423,0,16,MEIS2
0,0.538601724,0.617,0.281,0,16,PPM1L
3.12E-143,0.53724485,0.297,0.131,2.34E-139,16,CASZ1
5.21E-113,0.533173999,0.274,0.131,3.90E-109,16,TMEM116
1.72E-108,0.532617059,0.25,0.115,1.29E-104,16,ADGRL3-AS1
7.64E-228,0.532508688,0.461,0.212,5.72E-224,16,MIR646HG
0,0.528650635,0.622,0.271,0,16,OBSCN
1.67E-217,0.525606467,0.455,0.209,1.25E-213,16,GAREM1
1.92E-136,0.52264984,0.325,0.155,1.44E-132,16,FP325317.1
2.44E-116,0.522569049,0.244,0.106,1.83E-112,16,MYH14
0,0.521676189,0.682,0.321,0,16,COMMD10
8.59E-247,0.520196454,0.525,0.249,6.44E-243,16,HSDL2
2.83E-278,0.518484075,0.564,0.264,2.12E-274,16,DYNC1I1
9.46E-122,0.518021557,0.226,0.092,7.09E-118,16,LIN9
1.87E-123,0.517702239,0.243,0.102,1.40E-119,16,GABRB1
3.07E-258,0.516870034,0.547,0.258,2.30E-254,16,SLC7A6
0,0.515238794,0.773,0.366,0,16,LRRFIP1
4.69E-135,0.514754434,0.332,0.162,3.52E-131,16,MGAT4C
0,0.513131938,0.762,0.354,0,16,WDPCP
1.42E-97,0.51311693,0.239,0.113,1.06E-93,16,SLC4A3
2.34E-123,0.511628877,0.301,0.144,1.76E-119,16,MRPS25
5.31E-171,0.50971405,0.408,0.2,3.98E-167,16,CAP2
2.77E-164,0.509708326,0.388,0.189,2.08E-160,16,HADHA
1.26E-158,0.509079181,0.391,0.193,9.45E-155,16,TDRD3
8.34E-93,0.509062256,0.194,0.082,6.25E-89,16,MRAS
6.28E-124,0.508891194,0.317,0.156,4.71E-120,16,CTD-2337A12.1
2.17E-230,0.508161091,0.512,0.249,1.63E-226,16,NNT
3.38E-190,0.507796841,0.443,0.216,2.54E-186,16,NCKAP5
5.80E-191,0.504831708,0.44,0.209,4.34E-187,16,GPC5
0,0.504375256,0.619,0.278,0,16,PLN
4.14E-116,0.50414415,0.196,0.073,3.10E-112,16,FAM107A
4.47E-248,0.503221389,0.552,0.269,3.35E-244,16,KAT6B
1.80E-126,0.502482478,0.29,0.134,1.35E-122,16,SLC38A1
0,0.502100787,0.686,0.336,0,16,ZHX2
8.31E-157,0.49933887,0.392,0.191,6.22E-153,16,CSDC2
1.38E-180,0.499196122,0.427,0.207,1.04E-176,16,FBXO32
1.20E-165,0.499022092,0.412,0.207,8.97E-162,16,NCEH1
6.73E-111,0.497401235,0.259,0.119,5.04E-107,16,USP28
1.72E-118,0.497376105,0.221,0.088,1.29E-114,16,LRSAM1
1.59E-114,0.496582915,0.179,0.065,1.19E-110,16,KIAA1456
2.50E-236,0.494979559,0.523,0.246,1.88E-232,16,CLIC5
2.22E-131,0.494408304,0.318,0.15,1.67E-127,16,CPVL
2.31E-92,0.493842668,0.207,0.092,1.73E-88,16,ATP1A3
0,0.493393208,0.668,0.313,0,16,CHPT1
7.26E-225,0.491031038,0.509,0.245,5.44E-221,16,FAM134B
4.07E-234,0.49089791,0.512,0.225,3.05E-230,16,MYPN
7.24E-109,0.488422253,0.272,0.129,5.42E-105,16,ACSS2
7.59E-176,0.488027657,0.414,0.195,5.69E-172,16,TPCN1
2.54E-94,0.487887524,0.211,0.093,1.90E-90,16,SYCP3
1.28E-168,0.487347993,0.434,0.219,9.62E-165,16,NPAS2
6.04E-104,0.48660727,0.195,0.078,4.53E-100,16,FN3K
6.47E-97,0.485380169,0.246,0.117,4.85E-93,16,RBM24
2.99E-183,0.480173826,0.442,0.219,2.24E-179,16,ACO2
5.57E-119,0.47997445,0.34,0.178,4.18E-115,16,TMEM164
4.87E-102,0.479762715,0.177,0.068,3.65E-98,16,MIR133A1HG
3.87E-129,0.479005072,0.133,0.037,2.90E-125,16,GRIP1
2.65E-182,0.478519112,0.461,0.235,1.98E-178,16,TOM1L2
1.75E-147,0.478333392,0.341,0.155,1.31E-143,16,GRIP2
2.71E-91,0.478073315,0.227,0.107,2.03E-87,16,CTC-431G16.2
1.01E-177,0.477899555,0.438,0.217,7.54E-174,16,UMAD1
2.89E-143,0.477029321,0.373,0.188,2.17E-139,16,CASQ2
3.99E-118,0.476729206,0.324,0.163,2.99E-114,16,AGTPBP1
2.53E-88,0.475780564,0.248,0.124,1.90E-84,16,SLC41A1
3.26E-115,0.475078949,0.326,0.168,2.45E-111,16,MLF1
1.48E-204,0.473886975,0.486,0.24,1.11E-200,16,ZNF91
5.33E-96,0.473088102,0.193,0.08,4.00E-92,16,ASB11
5.72E-175,0.472850666,0.458,0.237,4.28E-171,16,SLC25A12
6.26E-136,0.472604538,0.348,0.172,4.69E-132,16,GNG7
3.75E-265,0.472465604,0.624,0.31,2.81E-261,16,ST3GAL1
4.19E-98,0.471689662,0.17,0.065,3.14E-94,16,RP11-410D17.2
2.77E-104,0.471500672,0.295,0.15,2.08E-100,16,RARB
6.77E-110,0.471383093,0.303,0.15,5.08E-106,16,DAB1
1.49E-82,0.470836766,0.159,0.064,1.12E-78,16,FGF12-AS1
7.52E-257,0.470693943,0.604,0.292,5.64E-253,16,FRY
3.94E-259,0.470642068,0.596,0.296,2.95E-255,16,COG5
1.35E-139,0.469864831,0.369,0.185,1.02E-135,16,RASGRP3
6.55E-116,0.469851016,0.151,0.049,4.91E-112,16,SYT2
4.19E-77,0.468336064,0.181,0.081,3.14E-73,16,TRIM55
1.31E-272,0.467438171,0.628,0.314,9.81E-269,16,UBR3
6.83E-209,0.465945916,0.465,0.196,5.12E-205,16,EYA4
1.04E-93,0.465139565,0.281,0.145,7.82E-90,16,CFLAR-AS1
1.17E-84,0.464517626,0.24,0.12,8.80E-81,16,NALCN
3.96E-137,0.463195062,0.363,0.18,2.97E-133,16,SDK1
3.11E-146,0.462700441,0.397,0.204,2.33E-142,16,ASAH1
1.54E-200,0.462521793,0.476,0.231,1.15E-196,16,TBX20
1.53E-296,0.461966538,0.811,0.327,1.14E-292,16,MYOM2
2.29E-121,0.460760288,0.349,0.181,1.72E-117,16,VPS13A
1.88E-88,0.460334587,0.245,0.12,1.41E-84,16,RP11-16L14.2
5.92E-86,0.459819862,0.244,0.121,4.44E-82,16,NNT-AS1
6.59E-259,0.458504619,0.637,0.325,4.94E-255,16,THRB
1.80E-92,0.4576357,0.209,0.092,1.35E-88,16,EPHB1
8.31E-212,0.457404532,0.543,0.276,6.23E-208,16,ACSS3
8.74E-83,0.456813175,0.204,0.094,6.55E-79,16,DSP
0,0.455606352,0.795,0.372,0,16,PPFIBP1
9.24E-89,0.455595191,0.147,0.054,6.93E-85,16,GRM8
5.84E-251,0.455264953,0.602,0.306,4.38E-247,16,CH17-189H20.1
3.49E-126,0.455024678,0.341,0.171,2.62E-122,16,STAU2
6.84E-255,0.454222554,0.559,0.244,5.13E-251,16,ARL17B
2.71E-290,0.453812801,0.703,0.355,2.03E-286,16,ACYP2
6.22E-103,0.453599277,0.187,0.073,4.66E-99,16,CDK18
8.23E-293,0.452642328,0.762,0.376,6.17E-289,16,C9orf3
1.88E-97,0.451948183,0.301,0.159,1.41E-93,16,DENND1B
1.10E-76,0.451625305,0.202,0.095,8.22E-73,16,COL4A5
5.62E-97,0.45151296,0.138,0.046,4.21E-93,16,SGPP2
5.96E-127,0.450865657,0.365,0.19,4.47E-123,16,DECR1
1.92E-92,0.450847997,0.254,0.124,1.44E-88,16,BZW2
4.96E-115,0.449796289,0.137,0.041,3.72E-111,16,Mar-11
1.90E-199,0.448976797,0.533,0.268,1.43E-195,16,HOOK2
2.38E-78,0.447317612,0.215,0.104,1.79E-74,16,LINC01428
7.92E-78,0.446512682,0.203,0.095,5.94E-74,16,BCL11A
7.42E-78,0.445457257,0.205,0.096,5.56E-74,16,PLPP7
2.09E-70,0.445060816,0.2,0.098,1.57E-66,16,DCP1B
1.15E-75,0.445052593,0.172,0.075,8.59E-72,16,GRK4
5.42E-78,0.444276604,0.198,0.092,4.06E-74,16,PTPN3
2.65E-174,0.444057342,0.433,0.209,1.98E-170,16,GTF2IRD1
2.90E-94,0.443708842,0.262,0.129,2.17E-90,16,SLC27A1
1.34E-65,0.443598575,0.175,0.083,1.01E-61,16,RP11-286E11.1
0,0.442539421,1,0.938,0,16,NEAT1
1.35E-101,0.441070447,0.126,0.039,1.01E-97,16,RP11-19O2.1
1.65E-133,0.441060676,0.356,0.174,1.24E-129,16,RP13-143G15.4
0,0.440710046,0.889,0.47,0,16,DST
1.10E-117,0.440308442,0.344,0.178,8.24E-114,16,TRAK2
0,0.440145111,0.744,0.375,0,16,FAF1
3.85E-93,0.439534848,0.142,0.05,2.88E-89,16,KCNIP1
1.96E-71,0.439269403,0.138,0.055,1.47E-67,16,RP11-664H17.1
7.46E-72,0.439024544,0.181,0.083,5.59E-68,16,PAIP2B
1.15E-87,0.438765823,0.173,0.07,8.62E-84,16,RP11-373N22.3
3.54E-95,0.437778098,0.31,0.167,2.65E-91,16,MAGED1
2.66E-298,0.437096611,0.996,0.655,1.99E-294,16,AKAP13
1.80E-237,0.436330418,0.602,0.303,1.35E-233,16,ATXN1
1.85E-86,0.435325387,0.27,0.14,1.39E-82,16,FGF14
9.32E-101,0.434970189,0.308,0.161,6.99E-97,16,EPB41
6.64E-164,0.434925369,0.476,0.257,4.97E-160,16,FAM13B
2.56E-138,0.434924745,0.406,0.215,1.92E-134,16,BMPR1A
1.64E-77,0.434629045,0.229,0.115,1.23E-73,16,POPDC2
6.60E-95,0.433933402,0.167,0.063,4.95E-91,16,ASIC2
7.38E-138,0.433337053,0.424,0.231,5.53E-134,16,EFCAB2
